Brand,Model_Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage_kmpl,Mileage_km/kg,Power_m,Engine_m
Ford,Figo,Chennai,2011,72000,Diesel,Manual,1,5.0,2.9,20.0,0.0,68.0,1399.0
Toyota,Corolla,Ahmedabad,2012,52100,Diesel,Manual,1,5.0,6.5,21.43,0.0,86.79,1364.0
Hyundai,Grand,Jaipur,2018,10000,Petrol,Manual,1,5.0,5.85,18.9,0.0,81.86,1197.0
Jeep,Compass,Coimbatore,2019,6261,Diesel,Manual,1,5.0,23.91,16.3,0.0,170.0,1956.0
Maruti,Ignis,Coimbatore,2019,3906,Petrol,Automatic,1,5.0,7.36,20.89,0.0,81.8,1197.0
Toyota,Fortuner,Pune,2014,55960,Diesel,Manual,1,7.0,17.25,11.5,0.0,171.0,2982.0
Volkswagen,Vento,Jaipur,2013,144000,Diesel,Manual,1,5.0,7.0,20.54,0.0,103.6,1598.0
Toyota,Innova,Mumbai,2017,38000,Diesel,Manual,1,7.0,17.65,13.68,0.0,147.8,2393.0
Ford,Figo,Jaipur,2013,51000,Diesel,Manual,1,5.0,2.5,20.0,0.0,68.1,1399.0
Toyota,Platinum,Hyderabad,2015,150000,Diesel,Manual,1,5.0,6.0,23.59,0.0,67.05,1364.0
Mahindra,Thar,Mumbai,2018,2500,Diesel,Manual,1,7.0,8.25,18.06,0.0,63.0,2523.0
Land,Rover,Kochi,2018,41661,Diesel,Automatic,1,5.0,44.83,12.7,0.0,187.7,2179.0
BMW,3,Delhi,2011,64000,Diesel,Automatic,1,5.0,10.5,16.07,0.0,181.0,1995.0
Hyundai,Accent,Bangalore,2008,80000,Petrol,Manual,2,5.0,1.9,13.2,0.0,94.0,1495.0
Maruti,Celerio,Jaipur,2016,30000,Petrol,Automatic,2,5.0,4.25,23.1,0.0,67.04,998.0
Jaguar,XF,Chennai,2014,43000,Diesel,Automatic,2,5.0,26.5,16.36,0.0,187.7,2179.0
Audi,A6,Bangalore,2013,90000,Diesel,Automatic,2,5.0,22.5,12.4,0.0,179.5,2698.0
Nissan,Micra,Hyderabad,2011,123880,Diesel,Manual,1,5.0,3.3,23.08,0.0,63.1,1461.0
Honda,Amaze,Jaipur,2015,42000,Petrol,Manual,2,5.0,4.3,18.0,0.0,86.7,1198.0
Renault,Duster,Chennai,2012,79824,Diesel,Manual,1,5.0,5.25,19.87,0.0,83.8,1461.0
Toyota,Innova,Jaipur,2015,75000,Diesel,Manual,1,8.0,11.75,12.99,0.0,100.6,2494.0
Honda,Amaze,Ahmedabad,2014,72411,Petrol,Manual,1,5.0,4.25,18.0,0.0,86.7,1198.0
Mercedes-Benz,New,Delhi,2012,63000,Diesel,Automatic,1,5.0,14.22,14.94,0.0,204.0,2143.0
Toyota,Etios,Chennai,2015,53713,Petrol,Manual,1,5.0,4.2,17.71,0.0,78.9,1197.0
Toyota,Innova,Delhi,2017,18000,Diesel,Automatic,1,8.0,18.25,11.36,0.0,171.5,2755.0
Mercedes-Benz,New,Bangalore,2013,51000,Diesel,Manual,1,5.0,18.5,15.8,0.0,170.0,2148.0
Maruti,Swift,Chennai,2008,86700,Petrol,Manual,2,5.0,2.4,16.1,0.0,88.2,1298.0
Maruti,Baleno,Kolkata,2016,29000,Diesel,Manual,1,5.0,6.5,27.39,0.0,74.0,1248.0
Hyundai,Santro,Hyderabad,2014,56000,LPG,Manual,1,5.0,3.2,18.0,13.45,62.1,1086.0
Maruti,Celerio,Mumbai,2015,33000,Petrol,Automatic,1,5.0,3.99,23.1,0.0,67.04,998.0
Ford,Ecosport,Kochi,2014,64394,Diesel,Manual,1,5.0,5.45,22.7,0.0,89.84,1498.0
Tata,Manza,Hyderabad,2010,76000,Diesel,Manual,1,5.0,2.7,18.8,0.0,90.0,1248.0
Honda,Jazz,Mumbai,2016,48719,Diesel,Manual,1,5.0,6.25,27.3,0.0,98.6,1498.0
Mahindra,XUV500,Coimbatore,2016,59711,Diesel,Manual,1,7.0,13.28,15.1,0.0,140.0,2179.0
Nissan,Micra,Hyderabad,2012,83000,Diesel,Manual,1,5.0,3.7,23.08,0.0,63.1,1461.0
Mercedes-Benz,New,Coimbatore,2018,10714,Diesel,Automatic,1,5.0,39.51,19.27,0.0,167.62,2143.0
Tata,Manza,Hyderabad,2010,127510,Diesel,Manual,2,5.0,1.4,19.0,0.0,90.0,1248.0
Maruti,Swift,Kolkata,2014,35010,Diesel,Manual,1,5.0,3.5,22.9,0.0,74.0,1248.0
Maruti,Swift,Jaipur,2012,75451,Petrol,Manual,1,5.0,3.78,17.5,0.0,85.8,1197.0
Tata,Indigo,Pune,2015,83000,Diesel,Manual,1,5.0,2.7,19.09,0.0,69.01,1405.0
Honda,Amaze,Kolkata,2013,38755,Diesel,Manual,1,5.0,3.2,25.8,0.0,98.6,1498.0
Maruti,Swift,Delhi,2016,30000,Petrol,Manual,1,5.0,5.0,20.4,0.0,81.8,1197.0
Maruti,Ertiga,Chennai,2012,40000,Diesel,Manual,1,7.0,7.0,20.77,0.0,88.8,1248.0
Hyundai,Grand,Kolkata,2014,19500,Petrol,Manual,2,5.0,2.85,18.9,0.0,82.0,1197.0
Nissan,Micra,Ahmedabad,2016,41000,Petrol,Manual,1,5.0,4.25,19.69,0.0,67.04,1198.0
Hyundai,Grand,Bangalore,2014,30000,Petrol,Manual,2,5.0,4.9,18.9,0.0,82.0,1197.0
Jeep,Compass,Hyderabad,2017,37000,Diesel,Manual,1,5.0,16.9,17.1,0.0,170.0,1956.0
Volkswagen,Polo,Delhi,2014,62000,Diesel,Manual,2,5.0,4.25,22.07,0.0,73.9,1199.0
Honda,Amaze,Pune,2015,42023,Petrol,Automatic,1,5.0,4.34,15.5,0.0,86.7,1198.0
BMW,X3,Kolkata,2012,51001,Diesel,Automatic,1,5.0,17.0,16.09,0.0,184.0,1995.0
BMW,3,Kochi,2017,55389,Diesel,Automatic,1,5.0,28.45,18.88,0.0,184.0,1995.0
Honda,City,Kochi,2014,46728,Petrol,Automatic,1,5.0,6.15,15.6,0.0,116.3,1497.0
Mahindra,Ssangyong,Kochi,2014,58995,Diesel,Manual,1,7.0,9.25,12.83,0.0,162.0,2696.0
Maruti,Swift,Delhi,2015,37857,Diesel,Manual,1,5.0,4.85,26.59,0.0,74.0,1248.0
Maruti,Swift,Jaipur,2014,71000,Diesel,Manual,1,5.0,4.8,25.2,0.0,74.0,1248.0
Honda,Brio,Pune,2012,49024,Petrol,Manual,1,5.0,2.3,18.4,0.0,86.8,1198.0
Hyundai,Grand,Mumbai,2016,10770,Petrol,Manual,1,5.0,4.75,18.9,0.0,82.0,1197.0
Tata,Zest,Pune,2017,72000,Diesel,Manual,1,5.0,5.0,22.95,0.0,74.0,1248.0
Hyundai,EON,Jaipur,2015,91000,Petrol,Manual,1,5.0,2.5,21.1,0.0,55.2,814.0
Hyundai,i20,Mumbai,2017,14000,Petrol,Manual,1,5.0,5.95,18.6,0.0,81.83,1197.0
Volvo,S60,Delhi,2014,48000,Diesel,Automatic,2,5.0,16.0,9.0,0.0,181.0,1984.0
Ford,Ecosport,Delhi,2014,75136,Diesel,Manual,1,5.0,6.15,22.7,0.0,89.84,1498.0
Maruti,Ritz,Hyderabad,2014,32500,Petrol,Manual,2,5.0,4.05,21.1,0.0,85.8,1197.0
Hyundai,i20,Hyderabad,2010,94500,Diesel,Manual,2,5.0,3.1,21.9,0.0,90.0,1396.0
Maruti,Dzire,Hyderabad,2013,34900,Petrol,Manual,1,5.0,5.49,22.0,0.0,81.8,1197.0
Porsche,Panamera,Coimbatore,2010,42400,Petrol,Automatic,3,4.0,42.91,8.0,0.0,394.3,4806.0
Maruti,Swift,Jaipur,2015,50000,Diesel,Manual,1,5.0,5.7,17.8,0.0,75.0,1248.0
Honda,Brio,Kolkata,2014,35000,Petrol,Manual,1,5.0,2.85,19.4,0.0,86.8,1198.0
Chevrolet,Beat,Bangalore,2012,37000,Petrol,Manual,2,5.0,2.35,18.6,0.0,79.4,1199.0
Hyundai,Creta,Coimbatore,2018,32807,Petrol,Automatic,1,5.0,14.76,13.0,0.0,121.3,1591.0
Honda,City,Pune,2008,119000,Petrol,Manual,2,5.0,2.25,17.7,0.0,78.0,1497.0
Maruti,Ritz,Mumbai,2016,12000,Petrol,Manual,1,5.0,3.65,18.5,0.0,85.8,1197.0
Ford,EcoSport,Delhi,2016,46727,Diesel,Manual,1,5.0,7.25,22.77,0.0,98.59,1498.0
BMW,3,Hyderabad,2010,73336,Diesel,Automatic,1,5.0,10.69,13.2,0.0,170.0,1995.0
Hyundai,Verna,Mumbai,2014,9000,Petrol,Manual,2,5.0,5.5,17.01,0.0,121.3,1591.0
Toyota,Innova,Chennai,2005,240000,Diesel,Manual,4,8.0,5.1,12.8,0.0,102.0,2494.0
Maruti,Wagon,Mumbai,2014,25422,Petrol,Manual,1,5.0,3.25,22.5,0.0,67.04,998.0
Maruti,Ertiga,Mumbai,2018,14000,Diesel,Manual,1,7.0,9.25,25.47,0.0,88.5,1248.0
Maruti,Alto,Hyderabad,2008,66000,Petrol,Manual,1,5.0,1.7,19.7,0.0,46.3,796.0
Maruti,A-Star,Kochi,2010,55324,Petrol,Manual,1,5.0,2.87,19.0,0.0,66.1,998.0
BMW,X5,Bangalore,2009,90000,Diesel,Automatic,1,5.0,17.75,11.0,0.0,235.0,2993.0
Mahindra,KUV,Kolkata,2017,43000,Petrol,Manual,1,5.0,4.5,18.15,0.0,82.0,1198.0
Hyundai,i10,Bangalore,2008,58483,Petrol,Automatic,2,5.0,2.95,19.2,0.0,80.0,1197.0
Honda,Civic,Pune,2007,93000,Petrol,Automatic,2,5.0,2.6,12.9,0.0,130.0,1799.0
Hyundai,i10,Hyderabad,2010,50000,Petrol,Manual,1,5.0,3.0,20.36,0.0,78.9,1197.0
Mercedes-Benz,New,Ahmedabad,2014,78616,Diesel,Automatic,2,5.0,15.5,14.84,0.0,170.0,2143.0
Toyota,Etios,Pune,2011,37000,Petrol,Manual,1,5.0,2.8,17.6,0.0,88.73,1496.0
Honda,City,Kolkata,2010,54801,Petrol,Manual,1,5.0,2.5,17.0,0.0,118.0,1497.0
Maruti,Swift,Bangalore,2014,29000,Diesel,Manual,1,5.0,5.75,23.4,0.0,74.0,1248.0
Maruti,Swift,Pune,2010,68000,Petrol,Manual,1,5.0,2.8,22.0,0.0,81.8,1197.0
Hyundai,Verna,Kolkata,2014,58000,Petrol,Manual,1,5.0,4.59,17.01,0.0,121.3,1591.0
Maruti,Ritz,Pune,2012,64290,Diesel,Manual,1,5.0,3.65,23.2,0.0,73.94,1248.0
Toyota,Fortuner,Mumbai,2015,31000,Diesel,Manual,1,7.0,19.85,13.0,0.0,168.5,2982.0
Jeep,Compass,Pune,2018,16039,Diesel,Manual,1,5.0,18.5,17.1,0.0,170.0,1956.0
Hyundai,i20,Hyderabad,2017,19860,Petrol,Manual,1,5.0,6.95,18.6,0.0,81.83,1197.0
Maruti,Wagon,Delhi,2014,48500,CNG,Manual,2,5.0,2.85,18.0,26.6,58.16,998.0
Tata,New,Jaipur,2012,75391,Diesel,Manual,1,7.0,3.75,13.93,0.0,138.0,2179.0
Maruti,Swift,Jaipur,2008,78000,Diesel,Manual,2,5.0,2.3,19.3,0.0,73.9,1248.0
Tata,Indigo,Kolkata,2016,78000,Diesel,Manual,1,5.0,2.3,25.0,0.0,69.01,1396.0
Maruti,Swift,Hyderabad,2016,52000,Diesel,Manual,1,5.0,5.95,28.4,0.0,74.0,1248.0
Maruti,Celerio,Kolkata,2016,30000,Petrol,Automatic,1,5.0,3.49,23.1,0.0,67.04,998.0
BMW,5,Coimbatore,2016,19254,Diesel,Automatic,1,5.0,47.7,14.69,0.0,258.0,2993.0
Volkswagen,Polo,Coimbatore,2015,29651,Petrol,Manual,1,5.0,6.43,16.47,0.0,74.0,1198.0
Tata,Safari,Bangalore,2011,80000,Diesel,Manual,1,7.0,4.5,13.93,0.0,138.03,2179.0
Mini,Cooper,Kolkata,2018,2971,Petrol,Automatic,1,4.0,39.75,13.6,0.0,181.0,1598.0
Ford,Figo,Kolkata,2015,21400,Petrol,Manual,1,5.0,4.0,15.6,0.0,70.0,1196.0
Honda,City,Ahmedabad,2015,77000,Diesel,Manual,1,5.0,6.98,26.0,0.0,98.6,1498.0
Hyundai,Tucson,Delhi,2006,80000,Diesel,Manual,2,7.0,1.75,12.6,0.0,112.0,1991.0
Skoda,Laura,Delhi,2013,81755,Diesel,Manual,1,5.0,4.75,20.0,0.0,108.5,1968.0
Toyota,Fortuner,Hyderabad,2016,99593,Diesel,Manual,1,7.0,23.5,11.5,0.0,171.0,2982.0
Hyundai,Verna,Hyderabad,2014,39791,Diesel,Manual,1,5.0,7.49,22.32,0.0,126.32,1582.0
Mahindra,XUV500,Hyderabad,2015,113000,Diesel,Manual,1,7.0,10.85,15.1,0.0,140.0,2179.0
Renault,KWID,Mumbai,2017,24000,Petrol,Manual,1,5.0,3.5,25.17,0.0,53.3,799.0
Hyundai,i20,Bangalore,2015,39000,Petrol,Manual,2,5.0,6.3,18.6,0.0,81.83,1197.0
Honda,City,Bangalore,2012,37000,Petrol,Automatic,1,5.0,6.75,15.6,0.0,116.3,1497.0
Ford,Endeavour,Coimbatore,2017,61108,Diesel,Automatic,1,7.0,28.88,10.91,0.0,197.0,3198.0
Skoda,Superb,Kochi,2016,61648,Petrol,Automatic,1,5.0,14.23,13.7,0.0,157.75,1798.0
BMW,3,Mumbai,2012,37000,Diesel,Automatic,3,5.0,15.0,22.69,0.0,190.0,1995.0
Maruti,Ertiga,Mumbai,2013,53000,CNG,Manual,1,7.0,5.8,18.0,22.8,80.9,1373.0
Maruti,Ritz,Jaipur,2013,65000,Diesel,Manual,1,5.0,3.75,23.2,0.0,73.94,1248.0
Hyundai,Santro,Jaipur,2005,120000,Petrol,Manual,1,5.0,1.15,18.0,0.0,110.0,1086.0
Toyota,Fortuner,Jaipur,2011,148009,Diesel,Manual,2,7.0,12.75,11.5,0.0,171.0,2982.0
Maruti,Swift,Mumbai,2009,53001,Petrol,Manual,1,5.0,1.95,16.1,0.0,88.2,1298.0
Tata,Tigor,Mumbai,2018,22345,Petrol,Manual,1,5.0,4.95,20.3,0.0,84.0,1199.0
Honda,City,Delhi,2015,50000,Petrol,Automatic,1,5.0,8.25,18.0,0.0,117.3,1497.0
BMW,3,Hyderabad,2013,48183,Diesel,Automatic,1,5.0,20.99,13.2,0.0,170.0,1995.0
Mercedes-Benz,E-Class,Hyderabad,2010,93000,Diesel,Automatic,2,5.0,17.5,14.21,0.0,203.0,2143.0
Maruti,Swift,Kochi,2015,53500,Diesel,Manual,1,5.0,5.36,28.4,0.0,74.0,1248.0
Maruti,Ertiga,Delhi,2014,17585,Petrol,Manual,1,7.0,6.35,16.02,0.0,93.7,1373.0
Hyundai,Verna,Kolkata,2011,36226,Petrol,Manual,1,5.0,2.95,17.01,0.0,121.3,1591.0
Land,Rover,Coimbatore,2019,25899,Diesel,Automatic,1,5.0,55.7,12.63,0.0,147.5,2179.0
Hyundai,Santro,Kolkata,2009,60170,Petrol,Manual,1,5.0,1.15,18.0,0.0,62.0,1086.0
Mercedes-Benz,New,Hyderabad,2017,11200,Diesel,Automatic,1,5.0,37.5,19.27,0.0,167.62,2143.0
Hyundai,i10,Kochi,2017,49045,Petrol,Manual,1,5.0,4.07,20.36,0.0,78.9,1197.0
Volkswagen,Polo,Kolkata,2012,45000,Diesel,Manual,1,5.0,2.99,22.07,0.0,73.9,1199.0
Maruti,Vitara,Delhi,2017,40000,Diesel,Manual,1,5.0,7.9,24.3,0.0,88.5,1248.0
Renault,Duster,Mumbai,2016,36600,Diesel,Manual,1,5.0,7.49,19.87,0.0,83.8,1461.0
Tata,Indica,Jaipur,2009,117000,Diesel,Manual,1,5.0,1.1,18.0,0.0,75.0,1248.0
Mercedes-Benz,GL-Class,Delhi,2016,16000,Diesel,Automatic,1,7.0,56.0,11.3,0.0,254.8,2987.0
Hyundai,Xcent,Mumbai,2016,50000,Diesel,Manual,1,5.0,3.5,25.4,0.0,73.97,1186.0
Hyundai,Verna,Hyderabad,2008,150000,Diesel,Manual,1,5.0,3.0,18.1,0.0,110.0,1493.0
Hyundai,Verna,Mumbai,2014,11000,Petrol,Manual,1,5.0,6.1,17.01,0.0,121.3,1591.0
Ford,Figo,Bangalore,2010,102016,Petrol,Manual,1,5.0,2.25,15.6,0.0,70.0,1196.0
Maruti,Swift,Chennai,2016,38000,Diesel,Manual,1,5.0,5.95,25.2,0.0,74.0,1248.0
Renault,Pulse,Hyderabad,2013,71491,Diesel,Manual,1,5.0,4.95,23.08,0.0,63.12,1461.0
Volkswagen,Polo,Bangalore,2015,46354,Petrol,Manual,2,5.0,5.49,16.47,0.0,74.0,1198.0
BMW,3,Delhi,2019,87000,Diesel,Automatic,1,5.0,6.67,22.69,0.0,190.0,1995.0
Skoda,Rapid,Ahmedabad,2015,20765,Petrol,Manual,1,5.0,6.25,15.0,0.0,103.52,1598.0
Hyundai,Santro,Ahmedabad,2005,58000,Petrol,Manual,2,5.0,1.51,18.0,0.0,110.0,999.0
Audi,Q7,Coimbatore,2014,51076,Diesel,Automatic,1,7.0,34.88,12.07,0.0,241.4,2967.0
Maruti,Ciaz,Jaipur,2016,84085,Diesel,Manual,1,5.0,6.9,26.21,0.0,88.5,1248.0
Honda,City,Kolkata,2014,55000,Diesel,Manual,1,5.0,5.99,25.1,0.0,98.6,1498.0
Mercedes-Benz,E-Class,Mumbai,2010,73000,Petrol,Automatic,1,5.0,10.4,10.93,0.0,272.0,3498.0
Audi,A6,Pune,2012,50001,Diesel,Automatic,1,5.0,29.0,14.57,0.0,241.38,2967.0
Mahindra,Xylo,Coimbatore,2016,93166,Diesel,Manual,2,7.0,5.85,14.02,0.0,118.3,2179.0
Honda,City,Kochi,2006,99583,Petrol,Automatic,3,5.0,2.21,12.0,0.0,100.0,1493.0
Maruti,SX4,Mumbai,2010,72000,Petrol,Manual,1,5.0,2.4,15.5,0.0,103.3,1586.0
Toyota,Corolla,Pune,2009,70000,Petrol,Manual,3,5.0,3.0,14.53,0.0,138.1,1798.0
Volkswagen,Vento,Pune,2012,61000,Petrol,Automatic,2,5.0,3.75,14.4,0.0,103.6,1598.0
Hyundai,EON,Pune,2015,66510,Petrol,Manual,1,5.0,2.95,21.1,0.0,55.2,814.0
Skoda,Laura,Hyderabad,2011,84062,Diesel,Manual,1,5.0,5.8,20.0,0.0,108.5,1968.0
Maruti,Swift,Hyderabad,2012,80799,Diesel,Manual,1,5.0,4.9,22.9,0.0,74.0,1248.0
Toyota,Corolla,Kolkata,2018,5000,Petrol,Automatic,1,5.0,16.95,14.28,0.0,138.03,1798.0
Toyota,Innova,Hyderabad,2013,92000,Diesel,Manual,1,8.0,12.5,12.99,0.0,100.0,2494.0
Tata,Tiago,Hyderabad,2017,53000,Diesel,Manual,1,5.0,5.0,27.28,0.0,69.0,1047.0
Skoda,Rapid,Mumbai,2015,39822,Petrol,Manual,1,5.0,4.68,15.41,0.0,103.52,1598.0
Ford,Endeavour,Mumbai,2016,29000,Diesel,Automatic,1,7.0,29.8,10.91,0.0,197.0,3198.0
Renault,KWID,Kochi,2017,24214,Petrol,Manual,2,5.0,3.46,25.17,0.0,53.3,799.0
Hyundai,i20,Pune,2012,75000,Diesel,Manual,1,5.0,4.0,23.0,0.0,90.0,1396.0
Skoda,Laura,Chennai,2012,77216,Diesel,Manual,2,5.0,4.5,17.5,0.0,106.0,1896.0
Toyota,Corolla,Kochi,2013,74290,Diesel,Manual,1,5.0,5.87,21.43,0.0,87.2,1364.0
Mahindra,Scorpio,Delhi,2015,61000,Diesel,Manual,1,8.0,9.5,15.4,0.0,120.0,2179.0
Audi,Q5,Chennai,2013,44000,Diesel,Automatic,1,5.0,32.5,14.16,0.0,174.3,1968.0
Chevrolet,Enjoy,Coimbatore,2014,74041,Diesel,Manual,1,8.0,3.88,18.2,0.0,73.8,1248.0
BMW,3,Coimbatore,2013,85846,Diesel,Automatic,1,5.0,13.08,22.69,0.0,190.0,1995.0
Nissan,Sunny,Delhi,2012,52000,Diesel,Manual,1,5.0,3.5,21.64,0.0,84.8,1461.0
Honda,Accord,Mumbai,2010,47000,Petrol,Manual,2,5.0,3.5,12.8,0.0,177.6,2354.0
Hyundai,Verna,Bangalore,2010,72010,Diesel,Manual,1,5.0,4.45,16.8,0.0,110.0,1493.0
Maruti,Omni,Jaipur,2015,15000,Petrol,Manual,1,8.0,2.35,16.8,0.0,34.2,796.0
Honda,City,Kolkata,2015,480000,Petrol,Manual,1,5.0,5.0,17.4,0.0,117.3,1497.0
Audi,A7,Kolkata,2012,24720,Diesel,Automatic,2,5.0,28.0,18.0,0.0,241.4,2967.0
Ford,Fiesta,Chennai,2007,75000,Petrol,Manual,2,5.0,2.0,16.6,0.0,68.0,1388.0
Hyundai,i20,Mumbai,2015,57000,Diesel,Manual,1,5.0,6.35,22.54,0.0,88.73,1396.0
Mercedes-Benz,E-Class,Kochi,2015,41057,Diesel,Automatic,1,5.0,24.63,13.0,0.0,201.1,2143.0
Maruti,Wagon,Pune,2012,92000,CNG,Manual,2,5.0,3.0,18.0,26.2,58.2,998.0
Ford,EcoSport,Chennai,2016,20000,Diesel,Manual,1,5.0,7.9,22.77,0.0,98.59,1498.0
Hyundai,i20,Mumbai,2011,52359,Petrol,Manual,1,5.0,3.25,18.5,0.0,80.0,1197.0
Honda,City,Delhi,2016,17000,Petrol,Manual,2,5.0,8.25,17.8,0.0,117.3,1497.0
Nissan,Micra,Kolkata,2011,39002,Diesel,Manual,1,5.0,2.85,23.08,0.0,63.1,1461.0
Ford,Figo,Pune,2010,129986,Diesel,Manual,2,5.0,3.2,20.0,0.0,68.0,1399.0
Nissan,Micra,Kolkata,2013,45000,Petrol,Manual,1,5.0,1.75,18.44,0.0,75.0,1198.0
Maruti,Swift,Kolkata,2013,41300,Diesel,Manual,1,5.0,3.38,17.8,0.0,110.0,1248.0
Honda,Accord,Ahmedabad,2009,82002,Petrol,Manual,2,5.0,5.75,12.8,0.0,177.6,2354.0
Skoda,Superb,Mumbai,2010,67000,Petrol,Automatic,1,5.0,4.7,13.7,0.0,157.75,1798.0
Maruti,Omni,Hyderabad,2017,21260,Petrol,Manual,1,5.0,2.9,14.0,0.0,35.0,796.0
Hyundai,i20,Ahmedabad,2012,55362,Diesel,Manual,1,5.0,4.25,21.9,0.0,88.8,1396.0
Hyundai,Creta,Chennai,2017,13000,Diesel,Automatic,1,5.0,14.5,17.01,0.0,126.2,1582.0
Maruti,Swift,Kochi,2016,45725,Diesel,Manual,1,5.0,5.34,25.2,0.0,74.0,1248.0
Maruti,Swift,Jaipur,2014,105000,Diesel,Manual,1,5.0,3.85,25.2,0.0,74.0,1248.0
Toyota,Innova,Hyderabad,2009,156056,Diesel,Manual,1,8.0,8.5,12.8,0.0,102.0,2494.0
Hyundai,Xcent,Mumbai,2016,135000,Diesel,Manual,1,5.0,4.2,24.4,0.0,71.0,1120.0
Maruti,Ertiga,Delhi,2016,67000,Diesel,Manual,1,7.0,6.75,20.77,0.0,88.7,1248.0
Ford,Endeavour,Jaipur,2016,90000,Diesel,Automatic,1,7.0,26.0,10.91,0.0,197.2,3198.0
Hyundai,i20,Coimbatore,2019,32251,Diesel,Manual,1,5.0,8.61,22.54,0.0,88.73,1396.0
Maruti,Zen,Mumbai,2009,47000,Petrol,Manual,1,5.0,1.46,19.0,0.0,67.1,998.0
Maruti,Ritz,Mumbai,2011,75308,Diesel,Manual,2,5.0,2.8,21.1,0.0,73.9,1248.0
Maruti,Alto,Kochi,2018,44202,CNG,Manual,1,4.0,4.0,18.0,32.26,58.2,998.0
Honda,City,Mumbai,2014,58000,Petrol,Manual,1,5.0,5.47,17.0,0.0,118.0,1497.0
Maruti,Swift,Mumbai,2009,60000,Petrol,Manual,1,5.0,2.45,17.5,0.0,85.8,1298.0
BMW,X1,Hyderabad,2014,45000,Diesel,Automatic,1,5.0,21.5,17.05,0.0,184.0,1995.0
Tata,Manza,Mumbai,2010,41195,Petrol,Manual,1,5.0,1.38,15.0,0.0,90.0,1368.0
Mahindra,XUV500,Chennai,2016,89000,Diesel,Manual,1,7.0,13.5,16.0,0.0,140.0,2179.0
Hyundai,i10,Bangalore,2009,60510,Petrol,Automatic,2,5.0,3.1,16.95,0.0,78.9,1197.0
Maruti,Baleno,Mumbai,2016,8500,Petrol,Manual,1,5.0,5.49,21.4,0.0,83.1,1197.0
Maruti,Vitara,Kochi,2017,35981,Diesel,Manual,1,5.0,9.51,24.3,0.0,88.5,1248.0
Ford,Figo,Mumbai,2012,23152,Petrol,Manual,1,5.0,2.39,15.6,0.0,70.02,1196.0
Maruti,Wagon,Delhi,2014,74663,CNG,Manual,1,5.0,3.25,18.0,33.54,67.04,998.0
Volkswagen,Vento,Mumbai,2014,61529,Petrol,Automatic,1,5.0,5.65,18.19,0.0,103.5,1197.0
Mahindra,Xylo,Ahmedabad,2010,91596,Diesel,Manual,1,7.0,1.85,14.95,0.0,93.7,2489.0
Porsche,Cayenne,Kochi,2019,14298,Petrol,Automatic,1,5.0,2.02,13.33,0.0,340.0,2995.0
Maruti,Swift,Hyderabad,2013,83327,Diesel,Manual,1,5.0,5.8,19.3,0.0,73.9,1248.0
Volkswagen,Polo,Hyderabad,2017,22857,Petrol,Manual,1,5.0,6.9,16.2,0.0,74.0,1199.0
Hyundai,Verna,Chennai,2013,34620,Petrol,Manual,2,5.0,5.35,17.01,0.0,121.3,1591.0
Hyundai,i10,Bangalore,2010,56000,Petrol,Manual,1,5.0,2.85,19.81,0.0,68.05,1086.0
Mercedes-Benz,E-Class,Chennai,2014,81000,Diesel,Automatic,1,5.0,22.75,13.0,0.0,204.0,2143.0
Maruti,Zen,Jaipur,1998,95150,Petrol,Manual,3,5.0,0.45,17.3,0.0,60.0,993.0
Hyundai,i10,Coimbatore,2013,32776,Petrol,Manual,1,5.0,4.64,20.36,0.0,78.9,1197.0
Honda,Amaze,Coimbatore,2016,51587,Diesel,Manual,1,5.0,5.27,25.8,0.0,98.6,1498.0
Tata,Safari,Jaipur,2016,36000,Diesel,Manual,1,7.0,10.0,14.1,0.0,148.0,2179.0
Honda,Brio,Mumbai,2015,22000,Petrol,Manual,1,5.0,3.95,18.5,0.0,86.8,1198.0
Hyundai,i20,Kochi,2010,30754,Petrol,Manual,1,5.0,3.38,17.0,0.0,80.0,1197.0
Volkswagen,Jetta,Coimbatore,2018,37109,Petrol,Manual,1,5.0,16.8,14.69,0.0,120.33,1390.0
Honda,Jazz,Kolkata,2010,45000,Petrol,Manual,1,5.0,1.99,16.7,0.0,88.8,1198.0
Hyundai,Grand,Coimbatore,2017,33284,Petrol,Manual,1,5.0,5.84,18.9,0.0,82.0,1197.0
Jaguar,XF,Coimbatore,2016,55115,Diesel,Automatic,1,5.0,36.15,14.74,0.0,270.9,2993.0
Jaguar,XF,Kolkata,2014,18000,Diesel,Automatic,1,5.0,25.7,16.36,0.0,187.7,2179.0
Mahindra,XUV500,Coimbatore,2013,130790,Diesel,Manual,1,7.0,9.24,16.0,0.0,140.0,2179.0
Maruti,S,Delhi,2015,16607,Diesel,Manual,1,5.0,7.65,22.7,0.0,118.0,1598.0
Audi,A4,Coimbatore,2015,32205,Diesel,Automatic,1,5.0,25.31,17.11,0.0,174.33,1968.0
Renault,Duster,Delhi,2013,67000,Diesel,Manual,1,5.0,4.75,19.01,0.0,108.45,1461.0
Maruti,Swift,Coimbatore,2014,57676,Petrol,Manual,1,5.0,6.69,19.1,0.0,85.8,1197.0
Volkswagen,Polo,Mumbai,2012,41000,Petrol,Manual,1,5.0,3.1,16.47,0.0,73.9,1198.0
